image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2359864,"a bike holder on a bus, and a bus on a street",6,4,2,0,2,"['a bike holder on a sedan, and a bus on a street', 'a bike holder on a rocket, and a bus on a street', 'a bike holder across a bus, and a bus on a street', 'a bike holder on a bus, and a bus on a motorway', 'a bike holder on a bus, and a bus on a trail']",48.0,44.0,371.0,353.0
2359869,a line painted down a pavement with a man on a train platform,6,4,2,0,2,"['a line painted down a pavement with a man under a train platform', 'a line painted down a wharf with a man on a train platform', 'a line painted down a runway with a man on a train platform', 'a series painted down a pavement with a man on a train platform', 'a line painted down a pavement with a rider on a train platform']",249.0,66.0,228.0,266.0
2359871,bird perched on branch with eye on bird2,6,4,2,0,2,"['bird perched on section with eye on bird2', 'bird perched on branch with penis on bird2', 'bird perched on branch with stomach on bird2', 'bird perched on department with eye on bird2', 'bird perched inside branch with eye on bird2']",2.0,22.0,489.0,352.0
2359881,man in jeans standing on chair with legs,6,4,2,0,2,"['man in jeans standing below chair with legs', 'woman in jeans standing on chair with legs', 'man in jeans standing on chair with capacity', 'man in white standing on chair with legs', 'man in jeans standing on counter with legs']",70.0,64.0,231.0,309.0
2359883,bed with a white sheet and a pillow,6,3,2,1,1,"['bed with a green sheet and a pillow', 'bed with a white sheet and a batting', 'lounge with a white sheet and a pillow', 'bed with a white sheet and a panel', 'bed with a white window and a pillow']",5.0,74.0,492.0,300.0
2359888,truck with a rear plate,6,3,2,1,1,"['truck with a wing plate', 'truck with a front plate', 'truck with a rear third', 'truck with a head plate', 'tank with a rear plate']",24.0,142.0,230.0,174.0
2359905,a cat with a collar and another cat with an ear,6,4,2,0,2,"['a wolf with a collar and another cat with an ear', 'a cat with a weed and another cat with an ear', 'a wolverine with a collar and another cat with an ear', 'a cat with a waistband and another cat with an ear', 'a cat with a collar and another cat with an nipple']",13.0,66.0,317.0,238.0
2359914,ocean at beach with a lot of shells,6,4,2,0,2,"['stream at beach with a lot of shells', 'ocean at beach with a lot of guns', 'ocean at home with a lot of shells', 'ocean over beach with a lot of shells', 'ocean at here with a lot of shells']",0.0,43.0,499.0,329.0
2359918,person with poles and bottle on pocket,6,4,2,0,2,"['person with poles and sack on pocket', 'head with poles and bottle on pocket', 'persunder with poles and bottle on pocket', 'person with fork and bottle on pocket', 'person with pen and bottle on pocket']",126.0,93.0,227.0,320.0
2359924,woman getting on bus2 while turn signal is on bus,6,4,2,0,2,"['woman getting on train2 while turn signal is on bus', 'woman getting below bus2 while turn signal is on bus', 'help getting on bus2 while turn signal is on bus', 'woman getting on craft2 while turn signal is on bus', 'woman getting under bus2 while turn signal is on bus']",11.0,23.0,483.0,306.0
2359925,"a driver holding a rope, and a figure in a robe",6,4,2,0,2,"['a driver holding a rope, and a figure in a suit', 'a driver holding a mask, and a figure in a robe', 'a man holding a rope, and a figure in a robe', 'a driver holding a bar, and a figure in a robe', 'a driver holding a rope, and a figure in a skirt']",98.0,65.0,191.0,286.0
2359927,man wearing a black t-shirt with a design,6,3,2,1,1,"['man wearing a black tie with a design', 'man wearing a black t-shirt with a painting', 'man wearing a green t-shirt with a design', 'woman wearing a black t-shirt with a design', 'man wearing a black vest with a design']",64.0,52.0,320.0,322.0
2359934,a horse wearing straps with the sky above it,6,4,2,0,2,"['a horse wearing straps with the helium above it', 'a horse wearing chalk with the sky above it', 'a mule wearing straps with the sky above it', 'a horse wearing straps with the sky over it', 'a horse wearing straps with the sky on it']",0.0,0.0,499.0,332.0
2359946,ground covered in snow with a rock on a slop,6,4,2,0,2,"['ground covered in snow with a rock on a grain', 'wall covered in snow with a rock on a slop', 'ground covered in snow with a rock under a slop', 'ground covered in snow with a life on a slop', 'person covered in snow with a rock on a slop']",6.0,108.0,494.0,323.0
2359955,a tile on the floor and a wall with a pattern,6,4,2,0,2,"['a tile on the floor and a wall with a subject', 'a tile on the floor and a cornice with a pattern', 'a tile on the floor and a box with a pattern', 'a tile under the floor and a wall with a pattern', 'a tile below the floor and a wall with a pattern']",3.0,1.0,371.0,497.0
2359956,man holding bat and catcher holding ball,6,4,2,0,2,"['player holding bat and catcher holding ball', 'man holding bat and shortstop holding ball', 'runner holding bat and catcher holding ball', 'man holding stock and catcher holding ball', 'man holding bat and catcher holding game']",50.0,8.0,393.0,259.0
2359963,a zebra eating grass with a foot on it,6,4,2,0,2,"['a zebra eating peanut with a foot on it', 'a zebra eating grass with a thumb on it', 'a zebra eating grass with a foot under it', 'a horse eating grass with a foot on it', 'a ass eating grass with a foot on it']",0.0,3.0,489.0,368.0
2359968,"a number on a truck, and a license plate on the back",6,4,2,0,2,"['a number on a truck, and a license plate on the body', 'a number below a truck, and a license plate on the back', 'a compass on a truck, and a license plate on the back', 'a number on a bike, and a license plate on the back', 'a number inside a truck, and a license plate on the back']",69.0,118.0,221.0,194.0
2359972,a giraffe standing in a field in front of an enclosure with a building,6,4,2,0,2,"['a hog standing in a field in front of an enclosure with a building', 'a giraffe standing in a field in front of an enclosure with a face', 'a giraffe standing in a park in front of an enclosure with a building', 'a giraffe standing in a field in front of an oasis with a building', 'a giraffe standing in a bush in front of an enclosure with a building']",1.0,51.0,498.0,281.0
2359974,elephant walking on road with person riding it,6,4,2,0,2,"['elephant walking on road with wall riding it', 'monkey walking on road with person riding it', 'elephant walking on wall with person riding it', 'mouse walking on road with person riding it', 'elephant walking on platform with person riding it']",2.0,48.0,495.0,281.0
2359995,"an airplane with a wheel, in a gray sky",6,3,2,1,1,"['an airplane with a gun, in a gray sky', 'an airplane with a hammer, in a gray sky', 'an helicopter with a wheel, in a gray sky', 'an glider with a wheel, in a gray sky', 'an airplane with a wheel, in a gray neon']",73.0,40.0,391.0,200.0
2359996,tinted windows on a bus parked alongside a curb,6,3,2,1,1,"['tinted windows across a bus parked alongside a curb', 'tinted windows inside a bus parked alongside a curb', 'tinted windows on a bus parked alongside a bow', 'tinted windows on a bus parked alongside a fore', 'tinted windows on a craft parked alongside a curb']",0.0,63.0,435.0,284.0
2359998,cat has paw on toilet seat cover,6,4,2,0,2,"['cat refuse paw on toilet seat cover', 'cat lack paw on toilet seat cover', 'fox has paw on toilet seat cover', 'cat has paw on toilet seat bed', 'panda has paw on toilet seat cover']",44.0,20.0,329.0,448.0
2360004,a train with light on track; part of train,6,4,2,0,2,"['a train with carrier on track; part of train', 'a train with light on track; position of train', 'a train with light on track; change of train', 'a train with light on top; part of train', 'a rocket with light on track; part of train']",139.0,131.0,275.0,242.0
2360006,bus with a headlight and windshield,6,4,2,0,2,"['local with a headlight and windshield', 'bus with a headlight and scale', 'train with a headlight and windshield', 'bus with a headlight and curtain', 'bus with a torch and windshield']",105.0,72.0,326.0,353.0
2360007,fence between building and weeds growing between building,6,4,2,0,2,"['fence between fencing and weeds growing between building', 'groin between building and weeds growing between building', 'fence between water and weeds growing between building', 'fence between building and disguise growing between building', 'fence between building and top growing between building']",3.0,1.0,353.0,412.0
2360035,a girl on the beach with a rectangle on a surfboard,6,4,2,0,2,"['a girl on the beach with a rectangle on a palette', 'a girl under the beach with a rectangle on a surfboard', 'a girl on the wall with a rectangle on a surfboard', 'a girl on the beach with a diamond on a surfboard', 'a girl on the side with a rectangle on a surfboard']",4.0,126.0,490.0,248.0
2360037,a light on a bus2 and a bus on the side of a platform,6,4,2,0,2,"['a light under a bus2 and a bus on the side of a platform', 'a infrared on a bus2 and a bus on the side of a platform', 'a light on a semi2 and a bus on the side of a platform', 'a light on a bus2 and a bus on the side of a back', 'a light below a bus2 and a bus on the side of a platform']",4.0,69.0,492.0,261.0
2360049,a girl with a shirt that has a design. the girl has a hand.,6,4,2,0,2,"['a girl with a shirt that has a design. the girl has a claw.', 'a girl with a shirt that lack a design. the girl has a hand.', 'a dude with a shirt that has a design. the girl has a hand.', 'a girl with a shirt that refuse a design. the girl has a hand.', 'a girl with a shirt that has a drawing. the girl has a hand.']",256.0,36.0,175.0,292.0
2360052,a bracelet on a woman's arm and sunglasses on a girl,6,4,2,0,2,"[""a bracelet below a woman's arm and sunglasses on a girl"", ""a bracelet across a woman's arm and sunglasses on a girl"", ""a sash on a woman's arm and sunglasses on a girl"", ""a bracelet on a girl's arm and sunglasses on a girl"", ""a bracelet on a man's arm and sunglasses on a girl""]",173.0,25.0,325.0,306.0
2360053,a light is near a building. there is a street sign and a sign.,6,4,2,0,2,"['a light is near a road. there is a street sign and a sign.', 'a light is near a door. there is a street sign and a sign.', 'a light is near a building. there is a street file and a sign.', 'a light is in a building. there is a street sign and a sign.', 'a light is near a building. there is a street story and a sign.']",1.0,97.0,417.0,276.0
2360055,"a button on a sweater, and another button on a different sweater",6,3,2,1,1,"['a button on a suit, and another button on a different sweater', 'a buttacross on a sweater, and another button on a different sweater', 'a knot on a sweater, and another button on a different sweater', 'a dog on a sweater, and another button on a different sweater', 'a button on a sweater, and another button on a same sweater']",84.0,115.0,227.0,221.0
2360079,a man catches a frisbee with his watch on his wrist,6,4,2,0,2,"['a man catches a frisbee with his timer on his wrist', 'a man catches a frisbee with his watch inside his wrist', 'a man catches a frisbee with his balance on his wrist', 'a man catches a lift with his watch on his wrist', 'a child catches a frisbee with his watch on his wrist']",2.0,202.0,233.0,294.0
2360084,people on the beach with animals on the sand,6,4,2,0,2,"['people on the beach with sport on the sand', 'people on the beach with animals on the clay', 'people on the floor with animals on the sand', 'group on the beach with animals on the sand', 'people under the beach with animals on the sand']",0.0,35.0,498.0,338.0
2360086,a vase with a line reflecting light off the wall,6,4,2,0,2,"['a vase with a line reflecting ultraviolet off the wall', 'a scoop with a line reflecting light off the wall', 'a aquarium with a line reflecting light off the wall', 'a vase with a line reflecting carrier off the wall', 'a vase with a line reflecting light off the hall']",0.0,0.0,498.0,332.0
2360100,bed with fabric and a nightstand by the bed,6,3,3,0,1,"['bed with fabric and a nightstand on the bed', 'bed with cover and a nightstand by the bed', 'bed with carpet and a nightstand by the bed', 'desk with fabric and a nightstand by the bed', 'bed with fabric and a nightstand over the bed']",80.0,99.0,310.0,234.0
2360103,cat with ear and shelf holding stuffed animals,6,4,2,0,2,"['cat with pump and shelf holding stuffed animals', 'panda with ear and shelf holding stuffed animals', 'cat with ear and foot holding stuffed animals', 'cat with ear and back holding stuffed animals', 'badger with ear and shelf holding stuffed animals']",2.0,42.0,497.0,330.0
2360106,man with brown hair in front of a sponsor banner,6,3,2,1,1,"['man with brown feather in front of a sponsor banner', 'kid with brown hair in front of a sponsor banner', 'man with red hair in front of a sponsor banner', 'man with white hair in front of a sponsor banner', 'man with brown skin in front of a sponsor banner']",3.0,0.0,495.0,320.0
2360117,he's wearing shorts and there is foam on the ocean,6,4,2,0,2,"[""he's wearing shorts and there is foam below the ocean"", ""rock's wearing shorts and there is foam on the ocean"", ""he's wearing shorts and there is foam inside the ocean"", ""he's wearing shorts and there is foam on the lake"", ""he's wearing shorts and there is foam on the corner""]",0.0,0.0,497.0,331.0
2360119,kite in park with tail on grass,6,4,2,0,2,"['kite in park with tail under grass', 'kite in center with tail on grass', 'kite by park with tail on grass', 'kite in park with head on grass', 'kite around park with tail on grass']",1.0,169.0,329.0,328.0
2360120,"a bedside lamp by a bed, with sheets and another sheet covering it.",6,4,2,0,2,"['a couchside lamp by a bed, with sheets and another sheet covering it.', 'a bedside lamp under a bed, with sheets and another sheet covering it.', 'a deskside lamp by a bed, with sheets and another sheet covering it.', 'a bedside lamp in a bed, with sheets and another sheet covering it.', 'a bedside lamp by a bed, with window and another sheet covering it.']",10.0,58.0,321.0,409.0
2360123,a building with a roof and some untensils on the street,6,4,2,0,2,"['a building with a roof and some untensils below the street', 'a building with a shelter and some untensils on the street', 'a building with a roof and some untensils on the interstate', 'a fountain with a roof and some untensils on the street', 'a bridge with a roof and some untensils on the street']",14.0,2.0,362.0,438.0
2360131,a giraffe with an eye and a bush in the background,6,4,2,0,2,"['a giraffe with an eye and a tree in the background', 'a giraffe with an eye and a banana in the background', 'a pig with an eye and a bush in the background', 'a giraffe with an ear and a bush in the background', 'a hog with an eye and a bush in the background']",1.0,32.0,324.0,466.0
2360137,a woman wearing blue jeans and a purse,6,3,2,1,1,"['a woman wearing green jeans and a purse', 'a woman wearing blue slacks and a purse', 'a kid wearing blue jeans and a purse', 'a woman wearing blue jeans and a surface', 'a woman wearing blue coat and a purse']",0.0,82.0,169.0,298.0
2360138,a window on a building with a curtain and another window on the building.,6,4,2,0,2,"['a window on a building with a bar and another window on the building.', 'a window on a wall with a curtain and another window on the building.', 'a window on a hood with a curtain and another window on the building.', 'a window on a building with a shutter and another window on the building.', 'a prop on a building with a curtain and another window on the building.']",2.0,2.0,326.0,187.0
2360141,two pizzas on a plate,6,4,2,0,2,"{'two pizzas below a plate', 'two lunchs on a plate', 'two pizzas inside a plate', 'two breakfasts on a plate', 'two pizzas on a third'}",76.0,253.0,260.0,226.0
2360151,"men sitting at a table, one man is wearing a beard",6,4,2,0,2,"['men sitting at a table, one tourist is wearing a beard', 'company sitting at a table, one man is wearing a beard', 'men sitting at a table, one man is wearing a bob', 'men sitting at a table, one man is wearing a wool', 'men sitting at a bank, one man is wearing a beard']",3.0,45.0,360.0,452.0
2360166,a girl playing tennis with a ball heading towards her,6,4,2,0,2,"['a girl playing badminton with a ball heading towards her', 'a girl playing tennis with a game heading towards her', 'a figure playing tennis with a ball heading towards her', 'a girl playing volleyball with a ball heading towards her', 'a girl playing tennis with a stick heading towards her']",87.0,91.0,214.0,394.0
2360176,man with hair and foot in air,6,4,2,0,2,"['man with hair and foot around air', 'man with plumage and foot in air', 'man with hide and foot in air', 'man with hair and head in air', 'child with hair and foot in air']",0.0,1.0,498.0,304.0
2360179,water with three boats and a body of water,6,4,2,0,2,"['water with three boats and a sheet of water', 'air with three boats and a body of water', 'water with three galley and a body of water', 'water with three capsule and a body of water', 'water with three boats and a line of water']",2.0,0.0,497.0,371.0
2360186,bird with a tail in blue water,6,3,2,1,1,"['bird with a face in blue water', 'mammal with a tail in blue water', 'bird with a tail in blue polish', 'bird with a tail in green water', 'mammalian with a tail in blue water']",0.0,2.0,495.0,446.0
2360194,man in sunglasses with car dashboard,6,4,2,0,2,"['man under sunglasses with car dashboard', 'man in sunglasses with tank dashboard', 'man over sunglasses with car dashboard', 'driver in sunglasses with car dashboard', 'woman in sunglasses with car dashboard']",2.0,3.0,493.0,366.0
2360195,a cloud in the sky and a window in a photo,6,4,2,0,2,"['a cloud in the sky and a window in a magazine', 'a cloud in the sky and a pilot in a photo', 'a cloud in the sky and a foot in a photo', 'a cloud above the sky and a window in a photo', 'a field in the sky and a window in a photo']",7.0,8.0,491.0,319.0
2360199,parking meter on a sidewalk and another parking meter on a pole,6,4,2,0,2,"['parking meter on a alley and another parking meter on a pole', 'parking meter on a sidewalk and another parking meter on a server', 'parking meter on a boardwalk and another parking meter on a pole', 'parking meter on a sidewalk and another parking meter on a track', 'parking meter inside a sidewalk and another parking meter on a pole']",0.0,64.0,372.0,434.0
2360206,building with windows and car on street,6,4,2,0,2,"['porch with windows and car on street', 'building with windows and car under street', 'building with windows and car on pike', 'building with windows and bike on street', 'building with windows and motorcycle on street']",1.0,21.0,495.0,362.0
2360208,stem and flower in a red vase,6,3,2,1,1,"['stem and flower in a red font', 'stem and flower around a red vase', 'particle and flower in a red vase', 'stem and flower by a red vase', 'stem and flower in a purple vase']",1.0,19.0,327.0,478.0
2360209,part of a railing on the side of a beachwalk next to the beach,6,4,2,0,2,"['part of a railing on the side of a wallwalk next to the beach', 'part of a fence on the side of a beachwalk next to the beach', 'position of a railing on the side of a beachwalk next to the beach', 'part of a railing on the side of a woodlandwalk next to the beach', 'part of a dyke on the side of a beachwalk next to the beach']",129.0,172.0,371.0,201.0
2360212,"a framed photo hung on a yellow wall, with a mirror next to it",6,3,2,1,1,"['a framed photo hung on a green wall, with a mirror next to it', 'a framed photo hung on a yellow arm, with a mirror next to it', 'a framed magazine hung on a yellow wall, with a mirror next to it', 'a framed photo hung on a yellow wall, with a shelf next to it', 'a framed photo hung on a yellow screen, with a mirror next to it']",190.0,8.0,289.0,347.0
2360218,motorcycle with windshield and name on it,6,4,2,0,2,"['motorcycle with shield and name on it', 'motors with windshield and name on it', 'motorcycle with windshield and name under it', 'motorcycle with scale and name on it', 'motorcycle with windshield and name below it']",0.0,17.0,360.0,481.0
2360228,an animal on a key2 with a collar,6,4,2,0,2,"['an animal under a key2 with a collar', 'an cross on a key2 with a collar', 'an animal on a bank2 with a collar', 'an animal on a key2 with a sash', 'an animal on a case2 with a collar']",1.0,99.0,318.0,217.0
2360251,car at traffic stop and car2 stopping in road,6,4,2,0,2,"['tank at traffic stop and car2 stopping in road', 'car at traffic stop and car2 stopping in side', 'truck at traffic stop and car2 stopping in road', 'car by traffic stop and car2 stopping in road', 'car above traffic stop and car2 stopping in road']",1.0,71.0,496.0,326.0
2360262,a sink beneath a mirror and a metal tank on the wall,6,4,2,0,2,"['a sink beneath a stove and a metal tank on the wall', 'a sink beneath a mirror and a metal tank on the room', 'a sink beneath a mirror and a metal tank below the wall', 'a throne beneath a mirror and a metal tank on the wall', 'a shower beneath a mirror and a metal tank on the wall']",305.0,4.0,193.0,368.0
2360274,computer worker typing on laptop with ring on finger,6,4,2,0,2,"['computer worker typing on laptop with key on finger', 'computer worker typing on laptop with ring on arm', 'computer worker typing below laptop with ring on finger', 'computer worker typing inside laptop with ring on finger', 'computer worker typing on laptop with time on finger']",7.0,24.0,294.0,258.0
2360280,a rock with foreign words beneath a tree branch,6,3,2,1,1,"['a bed with foreign words beneath a tree branch', 'a block with foreign words beneath a tree branch', 'a rock with foreign spell beneath a tree branch', 'a rock with domestic words beneath a tree branch', 'a rock with foreign strain beneath a tree branch']",4.0,20.0,205.0,219.0
2360305,tree with leaves on a bed2 and a bed,6,4,2,0,2,"['tree with root on a bed2 and a bed', 'tree with leaves under a bed2 and a bed', 'tree with leaves below a bed2 and a bed', 'tree with stool on a bed2 and a bed', 'potato with leaves on a bed2 and a bed']",53.0,83.0,428.0,259.0
2360325,a bridge above a train with a rail for the train,6,3,3,0,1,"['a bridge on a train with a rail for the train', 'a building above a train with a rail for the train', 'a bridge above a omnibus with a rail for the train', 'a canopy above a train with a rail for the train', 'a bridge above a craft with a rail for the train']",2.0,50.0,397.0,255.0
2360333,"a mirror above a fireplace, with a gold frame",6,3,2,1,1,"['a mirror near a fireplace, with a gold frame', 'a net above a fireplace, with a gold frame', 'a mirror over a fireplace, with a gold frame', 'a band above a fireplace, with a gold frame', 'a mirror above a bay, with a gold frame']",3.0,0.0,236.0,400.0
2360335,ocean behind beach with waves and a surfboard,6,4,2,0,2,"['pool behind beach with waves and a surfboard', 'ocean behind here with waves and a surfboard', 'ocean behind beach with sunrise and a surfboard', 'ocean behind beach with waves and a window', 'ocean behind beach with tide and a surfboard']",2.0,126.0,372.0,372.0
2360341,"shadows on the ground with a tree, and pine trees",6,4,2,0,2,"['shadows on the ground with a tree, and pine strawberry', 'shadows on the head with a tree, and pine trees', 'shadows on the ground with a clover, and pine trees', 'shadows on the ground with a banana, and pine trees', 'shadows on the ground with a tree, and pine fern']",1.0,0.0,495.0,371.0
2360349,a boulder in the ground and some rocks with giraffes,6,4,2,0,2,"['a boulder in the ground and some cover with giraffes', 'a boulder in the ground and some decoration with giraffes', 'a boulder over the ground and some rocks with giraffes', 'a bark in the ground and some rocks with giraffes', 'a boulder in the water and some rocks with giraffes']",5.0,74.0,366.0,423.0
2360350,bed with comforter and bedroom with map,6,4,2,0,2,"['desk with comforter and bedroom with map', 'bed with comforter and bedroom with image', 'sofa with comforter and bedroom with map', 'bed with computer and bedroom with map', 'bed with comforter and door with map']",2.0,3.0,497.0,367.0
2360365,a man wearing a necklace and another man in a lake,6,4,2,0,2,"['a man weararoundg a necklace and another man in a lake', 'a kid wearing a necklace and another man in a lake', 'a man wearing a ring and another man in a lake', 'a man wearing a necklace and another man in a shallow', 'a man wearing a jewel and another man in a lake']",2.0,2.0,498.0,372.0
2360368,leaves toting a bicycle and a motorcycle with another motorcycle attached to it.,6,4,2,0,2,"['leaves toting a backpack and a motorcycle with another motorcycle attached to it.', 'enter toting a bicycle and a motorcycle with another motorcycle attached to it.', 'head toting a bicycle and a motorcycle with another motorcycle attached to it.', 'leaves toting a carriage and a motorcycle with another motorcycle attached to it.', 'leaves toting a bicycle and a car with another motorcycle attached to it.']",0.0,0.0,351.0,371.0
2360377,a vase with a flower and a green leave,6,3,2,1,1,"['a vase with a flower and a red leave', 'a vase with a flower and a green while', 'a vase with a flower and a yellow leave', 'a vase with a flower and a green bloom', 'a jug with a flower and a green leave']",138.0,11.0,266.0,363.0
2360382,a lady wearing a hat with a neck,6,4,2,0,2,"['a lady wearing a hat with a belly', 'a lady wearing a dress with a neck', 'a lady wearing a hood with a neck', 'a figure wearing a hat with a neck', 'a guy wearing a hat with a neck']",121.0,13.0,167.0,302.0
2360393,bench on sidewalk in front of wall with another sidewalk and bench,6,4,2,0,2,"['bench on mall in front of wall with another sidewalk and bench', 'booth on sidewalk in front of wall with another sidewalk and bench', 'bench on sidewalk in front of school with another sidewalk and bench', 'bench on sidewalk in front of park with another sidewalk and bench', 'counter on sidewalk in front of wall with another sidewalk and bench']",1.0,1.0,497.0,330.0
2360400,a boy holding a donut with a shirt that has a star wars painting,6,4,2,0,2,"['a girl holding a donut with a shirt that has a star wars painting', 'a boy holding a kiss with a shirt that has a star wars painting', 'a boy holding a donut with a collar that has a star wars painting', 'a man holding a donut with a shirt that has a star wars painting', 'a boy holding a snap with a shirt that has a star wars painting']",128.0,37.0,257.0,335.0
2360403,person wearing a shirt and pants on a street,6,4,2,0,2,"['person wearing a shirt and pants on a freeway', 'person wearing a shirt and boxers on a street', 'moon wearing a shirt and pants on a street', 'person wearing a suit and pants on a street', 'person wearing a shirt and pants on a pike']",11.0,230.0,276.0,268.0
2360409,human sitting on foot with dog playing in snow,6,4,2,0,2,"['human sitting on left with dog playing in snow', 'human sitting on right with dog playing in snow', 'human sitting on foot with dog playing in breeze', 'human sitting on foot with head playing in snow', 'human sitting on foot with otter playing in snow']",17.0,42.0,467.0,308.0
2360411,blue bowl on counter. there is a mutlicolored table.,6,3,1,2,2,"['blue bucket on counter. there is a mutlicolored table.', 'blue plate on counter. there is a mutlicolored table.', 'blue bowl on counter. there is a mutlicolored center.', 'blue bowl inside counter. there is a mutlicolored table.', 'orange bowl on counter. there is a mutlicolored table.']",8.0,2.0,486.0,369.0
2360413,gear on a plane2 and rudders on a plane,6,4,2,0,2,"['roller on a plane2 and rudders on a plane', 'gear on a plane2 and gear on a plane', 'gear on a drone2 and rudders on a plane', 'screw on a plane2 and rudders on a plane', 'gear across a plane2 and rudders on a plane']",17.0,103.0,395.0,215.0
2360418,a clock on a clock2 and pillars on a building,6,4,2,0,2,"['a clock on a clock2 and yang on a building', 'a watch on a clock2 and pillars on a building', 'a clock on a clock2 and pillars on a ring', 'a clock on a clock2 and yin on a building', 'a clock below a clock2 and pillars on a building']",14.0,71.0,307.0,427.0
2360421,man hitting ball2 with racket,6,4,2,0,2,"['help hitting ball2 with racket', 'man miss ball2 with racket', 'better hitting ball2 with racket', 'man hitting ball2 with bang', 'man hitting target2 with racket']",120.0,117.0,173.0,327.0
2360426,arch over a clock with a brick next to another clock,6,4,2,0,2,"['arch by a clock with a brick next to another clock', 'hook over a clock with a brick next to another clock', 'arch over a ruler with a brick next to another clock', 'arch over a clock with a window next to another clock', 'arch above a clock with a brick next to another clock']",161.0,48.0,298.0,428.0
2360428,people in an ocean with a white wave,6,3,2,1,1,"['people around an ocean with a white wave', 'people in an corner with a white wave', 'change in an ocean with a white wave', 'time in an ocean with a white wave', 'people in an ocean with a yellow wave']",2.0,29.0,497.0,302.0
2360446,skiis against a building and skis leaning on a wall,6,4,2,0,2,"['skiis against a building and skis leaning on a corner', 'skiis against a building and skis leaning on a billboard', 'skiis against a building and fin leaning on a wall', 'skiis against a window and skis leaning on a wall', 'skiis against a building and mouse leaning on a wall']",0.0,0.0,497.0,330.0
2360460,a board on a rack with a logo,6,4,2,0,2,"['a board across a rack with a logo', 'a board on a window with a logo', 'a board on a chassis with a logo', 'a board below a rack with a logo', 'a board on a rack with a ticket']",0.0,131.0,373.0,368.0
2360468,a cat is shown on the monitor with an ear on the computer screen,6,4,2,0,2,"['a cat is shown on the monitor with an nipple on the computer screen', 'a weasel is shown on the monitor with an ear on the computer screen', 'a cat is shown on the chief with an ear on the computer screen', 'a cat is shown on the boss with an ear on the computer screen', 'a cat is shown on the monitor with an optic on the computer screen']",39.0,61.0,400.0,290.0
2360480,there is a dish on a table with a reflection.,6,3,3,0,1,"['there is a box on a table with a reflection.', 'there is a dish on a head with a reflection.', 'there is a dish on a column with a reflection.', 'there is a dish across a table with a reflection.', 'there is a dish on a table with a figuring.']",0.0,0.0,481.0,372.0
2360506,man wearing shirt with head,6,4,2,0,2,"['man wearing hood with head', 'man wearing shirt with hood', 'man wearing shirt with band', 'man wearing helmet with head', 'red wearing shirt with head']",71.0,13.0,182.0,266.0
2360508,sand on the beach with a shadow,6,4,2,0,2,"['mold on the beach with a shadow', 'sand on the side with a shadow', 'sand below the beach with a shadow', 'sand on the floor with a shadow', 'sand under the beach with a shadow']",0.0,57.0,499.0,275.0
2360509,a bearded guy behind a table,6,3,2,1,1,"['a roached guy behind a table', 'a bearded guy behind a column', 'a ponytailed guy behind a table', 'a bearded figure behind a table', 'a bearded guy behind a line']",243.0,177.0,256.0,227.0
2360520,man wearing shirt and holding racket with handle,6,4,2,0,2,"['man wearing robe and holding racket with handle', 'man wearing shirt and holding crow with handle', 'man wearing shirt and holding racket with beam', 'athlete wearing shirt and holding racket with handle', 'boy wearing shirt and holding racket with handle']",4.0,210.0,308.0,289.0
2360523,kite in the sky with a shadow on a field,6,4,2,0,2,"['kite in the sky with a shadow on a square', 'kite around the sky with a shadow on a field', 'kite in the breath with a shadow on a field', 'giro in the sky with a shadow on a field', 'kite in the helium with a shadow on a field']",2.0,1.0,497.0,369.0
2360526,photo of statues with a statue next to a circle,6,4,2,0,2,"['photo of marble with a statue next to a circle', 'image of statues with a statue next to a circle', 'photo of mobiles with a statue next to a circle', 'display of statues with a statue next to a circle', 'photo of bronzes with a statue next to a circle']",1.0,1.0,373.0,495.0
2360535,"a motorcycle with a license plate and a light on it, in the grass",6,4,2,0,2,"['a motorcycle with a license plate and a ultraviolet on it, in the grass', 'a motorcycle with a license plate and a light below it, in the grass', 'a tank with a license plate and a light on it, in the grass', 'a motorcycle with a license plate and a light on it, in the violet', 'a motorcycle with a license plate and a carrier on it, in the grass']",1.0,35.0,495.0,333.0
2360540,a window on a door with light coming from inside another window,6,4,2,0,2,"['a window on a bar with light coming from inside another window', 'a window on a door with light coming from under another window', 'a window on a door with light coming from around another window', 'a window on a wall with light coming from inside another window', 'a grill on a door with light coming from inside another window']",69.0,62.0,338.0,239.0
2360566,ball on the ground in a field of grass,6,4,2,0,2,"['ball below the ground in a field of grass', 'stick on the ground in a field of grass', 'ball on the moon in a field of grass', 'shot on the ground in a field of grass', 'ball on the ground in a field of violet']",24.0,179.0,350.0,222.0
2360570,a rock on the ground and some grass on another ground,6,4,2,0,2,"['a marker on the ground and some grass on another ground', 'a rock below the ground and some grass on another ground', 'a rock on the ground and some cabbage on another ground', 'a rock on the water and some grass on another ground', 'a rock inside the ground and some grass on another ground']",7.0,4.0,485.0,324.0
2360582,scarf around the neck of a girl or person,6,4,2,0,2,"['scarf around the neck of a guy or person', 'scarf on the neck of a girl or person', 'scarf across the neck of a girl or person', 'belt around the neck of a girl or person', 'scarf around the neck of a girl or loop']",3.0,72.0,151.0,301.0
