image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2361420,laptop on a table and a mouse on another table,6,4,2,0,2,"{'Laptop not on a table and a mouse not on another table', 'Laptop on something and a mouse on another table. There is no table.', 'Laptop on a table and a mouse on another table. There is no laptop.', 'There is no laptop on a table and a mouse on another table', 'Laptop on a table and something on another table. There is no mouse.'}",2.0,113.0,418.0,218.0
2361434,the shadow of a giraffe on the ground with its tail in the air,6,4,2,0,2,"['There is no shadow of a giraffe on the ground with its tail in the air', 'The shadow of a giraffe on something with its tail in the air. There is no ground.', 'The shadow of something on the ground with its tail in the air. There is no giraffe.', 'The shadow of a giraffe not on the ground with its tail in the air', 'The shadow of a giraffe on the ground with its tail in the air. There is no shadow.']",5.0,107.0,494.0,266.0
2361454,man wearing pants and a shirt with pants2 on him.,6,4,2,0,2,"['Man wearing pants and something with another pants on him. There is no shirt.', 'Man wearing pants and a shirt with another pants not on him.', 'There is no man wearing pants and a shirt with another pants on him.', 'Man not wearing pants and a shirt with another pants on him.', 'Man wearing pants and a shirt with another pants on him. There is no man.']",96.0,48.0,235.0,451.0
2361494,vegetable on top of food on a plate,6,3,2,1,1,"['Vegetable not on top of food not on a plate', 'Vegetable on top of food on a plate. There is no vegetable.', 'Vegetable not on top of food on a plate', 'Vegetable on top of something on a plate. There is no food.', 'There is no vegetable on top of food on a plate']",3.0,4.0,495.0,314.0
2361512,brooms for cleaning the floor and water in a toilet,6,4,2,0,2,"['Brooms for cleaning the floor and water in a toilet. There are no brooms.', 'Brooms for cleaning something and water in a toilet. There is no floor.', 'Brooms not for cleaning the floor and water in a toilet', 'Brooms for cleaning the floor and water in something. There is no toilet.', 'Brooms for cleaning the floor and water not in a toilet']",2.0,2.0,331.0,482.0
2361562,a building in the background with a boat in the water,6,4,2,0,2,"['A building not in the background with a boat not in the water', 'There is no building in the background with a boat in the water', 'A building in something with a boat in the water. There is no background.', 'A building in the background with a boat in something. There is no water.', 'A building in the background with a boat in the water. There is no building.']",9.0,14.0,491.0,324.0
2361569,field of grass with a paw lifted above it,6,3,3,0,1,"{'There is no field of grass with a paw lifted above it', 'Field of something with a paw lifted above it. There are no grass.', 'Field of grass with something lifted above it. There is no paw.', 'Field of grass with a paw not lifted above it', 'Field of grass with a paw lifted above it. There is no field.'}",5.0,8.0,485.0,377.0
2361608,a man holding a fork in his hand,6,4,2,0,2,"{'There is no man holding a fork in his hand', 'A man holding something in his hand. There is no fork.', 'A man holding a fork not in his hand', 'A man holding a fork in his hand. There is no man.', 'A man holding a fork in something. There is no hand.'}",15.0,0.0,483.0,448.0
2361646,window and window2 with a logo on a train,6,4,2,0,2,"{'Window and another window with something on a train. There is no logo.', 'Window and another window with a logo on something. There is no train.', 'Window and another window with a logo not on a train', 'Window and another something with a logo on a train. There is no window.', 'There is no window and another window with a logo on a train'}",1.0,0.0,419.0,329.0
2361647,a character playing an instrument with a record player painted on a bus,6,4,2,0,2,"['A character playing an instrument with a record player painted on a bus. There are no party buses.', 'A character playing an instrument with a record player painted on a bus. There are no fries.', 'A character playing an instrument with a record player painted on something. There are no buses.', 'There is no character playing an instrument with a record player painted on a bus', 'A character playing an instrument with a record player painted on a bus. There is no character.']",31.0,66.0,419.0,242.0
2361783,red train has headlights. headlights on red train.,6,2,2,2,1,"{'Red train has headlights. Something on red train. There are no headlights.', 'There is no red train has headlights. Headlights on red train.', 'Red train has headlights. Headlights not on red train.', 'Red train not has headlights. Headlights on red train.', 'Red something has headlights. Headlights on red train. There is no train.'}",183.0,16.0,315.0,275.0
2361841,a wheel with an edge and another wheel in front of a skateboard,6,4,2,0,2,"{'A wheel with an edge and another wheel in front of a skateboard. There is no wheel.', 'A wheel with something and another wheel in front of a skateboard. There is no edge.', 'There is no wheel with an edge and another wheel in front of a skateboard', 'A wheel with an edge and another wheel not in front of a skateboard', 'A wheel with an edge and another wheel in front of something. There is no skateboard.'}",28.0,103.0,295.0,152.0
2361864,a person is wearing shorts and the person's ankle is in the box,6,4,2,0,2,"[""A person is wearing shorts and the person's ankle is in the box. There is no person."", ""A person is wearing something and the person's ankle is in the box. There are no shorts."", ""There is no person is wearing shorts and the person's ankle is in the box"", ""A person is wearing shorts and the person's ankle is in something. There is no box."", ""A person is not wearing shorts and the person's ankle is in the box""]",49.0,1.0,413.0,277.0
2361889,the bus is driving on the road and the letters are on the windshield,6,4,2,0,2,"['The bus is driving on the road and the letters are on the windshield. There are no buses.', 'The bus is driving on the road and something are on the windshield. There are no letters.', 'The bus is driving on the road and the letters are on something. There is no windshield.', 'The bus is driving not on the road and the letters are not on the windshield', 'The bus is driving on something and the letters are on the windshield. There is no road.']",1.0,306.0,366.0,189.0
2361941,man at a station with people under the ceiling,6,4,2,0,2,"['Man at a station with people under something. There is no ceiling.', 'Man not at a station with people under the ceiling', 'Man at a station with something under the ceiling. There are no people.', 'Man at something with people under the ceiling. There is no station.', 'There is no man at a station with people under the ceiling']",263.0,0.0,237.0,343.0
2361999,multiple kites in the sky,6,3,2,1,1,"['Multiple kites in the sky. There is no kite.', 'There is no multiple kites in the sky', 'Multiple kites not in the sky', 'Multiple kites in something. There is no sky.', 'Kites that are not multiple in the sky']",0.0,6.0,499.0,352.0
2362001,building in city with building2 in background,6,4,2,0,2,"{'Building in city with another something in background. There is no building.', 'Building in something with another building in background. There is no city.', 'Building not in city with another building not in background', 'There is no building in city with another building in background', 'Building in city with another building in background. There is no background.'}",4.0,1.0,492.0,330.0
2362032,a boy wearing a shirt and a van behind a boy2,6,4,2,0,2,"['There is no boy wearing a shirt and a van behind an another boy', 'A boy not wearing a shirt and a van behind an another boy', 'A boy wearing something and a van behind an another boy. There is no shirt.', 'A boy wearing a shirt and a van behind an another boy. There is no boy.', 'A boy wearing a shirt and a van not behind an another boy']",3.0,103.0,321.0,348.0
2362055,man wearing sunglasses and man2 posing for photo,6,4,2,0,2,"['Man wearing sunglasses and another man not posing for photo', 'There is no man wearing sunglasses and another man posing for photo', 'Man wearing sunglasses and another man posing for photo. There is no photo.', 'Man wearing something and another man posing for photo. There are no sunglasses.', 'Man not wearing sunglasses and another man posing for photo']",4.0,2.0,490.0,370.0
2362112,guy wearing a cap and holding a snowboard on a slope,6,4,2,0,2,"['Guy not wearing a cap and holding a snowboard on a slope', 'Guy wearing a cap and holding a snowboard not on a slope', 'Guy wearing something and holding a snowboard on a slope. There is no cap.', 'There is no guy wearing a cap and holding a snowboard on a slope', 'Guy wearing a cap and holding a snowboard on something. There is no slope.']",3.0,117.0,371.0,380.0
2362121,a counter with a shelf that has toilet paper on it,6,4,2,0,2,"['A counter with something that has toilet paper on it. There is no shelf.', 'There is no counter with a shelf that has toilet paper on it', 'A counter with a shelf that has toilet paper not on it', 'A counter not with a shelf that has toilet paper on it', 'A counter with a shelf that has something on it. There is no toilet paper.']",100.0,272.0,231.0,220.0
2362211,people wearing a ring and another ring on their eye,6,4,2,0,2,"{'People wearing something and another ring on their eye. There is no ring.', 'People wearing a ring and another ring on something. There is no eye.', 'There is no people wearing a ring and another ring on their eye', 'People not wearing a ring and another ring on their eye', 'People wearing a ring and another ring on their eye. There are no people.'}",0.0,0.0,499.0,373.0
2362230,bus with side and windshield with wipers,6,4,2,0,2,"{'Bus with side and windshield with wipers. There are no wipers.', 'Bus with something and windshield with wipers. There is no side.', 'There is no bus with side and windshield with wipers', 'Bus with side and something with wipers. There is no windshield.', 'Bus with side and windshield with wipers. There are no buses.'}",37.0,65.0,429.0,251.0
2362237,an engine of a train and csx on engine,6,4,2,0,2,"['An engine not of a train and CSX on engine', 'An engine of a train and CSX on engine. There is no engine.', 'An engine of a train and CSX not on engine', 'There is no engine of a train and CSX on engine', 'An engine of a train and something on engine. There is no CSX.']",142.0,78.0,270.0,212.0
2362394,dog playing in water with paw in the air,6,4,2,0,2,"{'Dog playing in something with paw in the air. There is no water.', 'Dog not playing in water with paw in the air', 'Dog playing in water with something in the air. There is no paw.', 'Dog playing in water with paw in the air. There is no dog.', 'There is no dog playing in water with paw in the air'}",3.0,0.0,494.0,373.0
2362404,"a fork on a napkin, with the handle visible",6,3,2,1,1,"['A fork on something, with the handle visible. There is no napkin.', 'A fork on a napkin, with the handle visible. There is no fork.', 'A fork not on a napkin, with the handle visible', 'A fork on a napkin, with the handle visible', 'There is no fork on a napkin, with the handle visible']",1.0,130.0,240.0,244.0
2362428,a kite in the sky and a man wearing shorts,6,4,2,0,2,"['A kite in the sky and a man wearing shorts. There is no kite.', 'A kite in the sky and a man not wearing shorts', 'A kite in the sky and a man wearing shorts. There are no shorts.', 'A kite in something and a man wearing shorts. There is no sky.', 'There is no kite in the sky and a man wearing shorts']",0.0,0.0,374.0,473.0
2362477,a person looks at items on display.,6,3,3,0,1,"{'There is no person looks at items on display.', 'A person looks at something on display. There are no items.', 'A person looks at items on display. There is no display.', 'A person looks at items on display. There is no person.', 'A person looks at items not on display.'}",204.0,0.0,257.0,169.0
2362529,woman with jacket and man with sunglasses,6,4,2,0,2,"{'Woman with jacket and something with sunglasses. There is no man.', 'Woman with something and man with sunglasses. There is no jacket.', 'There is no woman with jacket and man with sunglasses', 'Woman with jacket and man with sunglasses. There are no sunglasses.', 'Woman with jacket and man with sunglasses. There is no woman.'}",163.0,4.0,197.0,327.0
2362559,a bag on the ground and a wire under a table,6,4,2,0,2,"['A bag on the ground and something under a table. There is no wire.', 'A bag on the ground and a wire under something. There is no table.', 'A bag on the ground and a wire under a table. There is no bag.', 'There is no bag on the ground and a wire under a table', 'A bag on something and a wire under a table. There is no ground.']",1.0,250.0,366.0,250.0
2362562,salad on a plate with vegetables,6,3,3,0,1,"['Salad on a plate with vegetables. There are no vegetables.', 'Salad on a plate with vegetables. There is no salad.', 'There is no salad on a plate with vegetables', 'Salad not on a plate with vegetables', 'Salad on a plate not with vegetables']",83.0,105.0,317.0,215.0
2362562,"a carrot on top of a plate, with the plate blue in the middle.",6,3,2,1,1,"['There is no carrot on top of a plate, with the plate blue in the middle.', 'A carrot on top of a plate, with the plate blue in something. There is no middle.', 'A carrot on top of something, with the plate blue in the middle. There is no plate.', 'A carrot on top of a plate, with the plate not blue in the middle.', 'A carrot on top of a plate, with the plate blue in the middle. There is no carrot.']",83.0,114.0,317.0,206.0
2362679,"a person is sitting near the water, and the entrance is near the deck.",6,4,2,0,2,"['A person is sitting near the water, and something is near the deck. There is no entrance.', 'A person is sitting near the water, and the entrance is near something. There is no deck.', 'A person is not sitting near the water, and the entrance is near the deck.', 'There is no person is sitting near the water, and the entrance is near the deck.', 'A person is sitting near something, and the entrance is near the deck. There is no water.']",1.0,117.0,499.0,255.0
2362731,a pocket on a suitcase and a handle on a suitcase2,6,4,2,0,2,"{'A pocket on a suitcase and something on an another suitcase. There is no handle.', 'A pocket not on a suitcase and a handle not on an another suitcase', 'A pocket on something and a handle on an another suitcase. There is no suitcase.', 'A pocket on a suitcase and a handle on an another suitcase. There is no pocket.', 'There is no pocket on a suitcase and a handle on an another suitcase'}",7.0,107.0,176.0,232.0
2362743,a man is laying on the sidewalk with his leg up. he is on the phone.,6,4,2,0,2,"['There is no man is laying on the sidewalk with his leg up. He is on the phone.', 'A man is laying on the sidewalk with his leg up. He is on the phone. There is no hand.', 'A man is laying on the sidewalk with his leg up. He is on something. There is no phone.', 'A man is laying on the sidewalk with something up. He is on the phone. There is no leg.', 'A man is laying on the sidewalk with his leg up. He is on the phone. There is no man.']",2.0,2.0,469.0,315.0
2362805,"a meter with a sign on it, on a metal post on the sidewalk",6,4,2,0,2,"['A meter with a sign on it, on a metal post on the sidewalk. There is no meter.', 'There is no meter with a sign on it, on a metal post on the sidewalk', 'A meter with something on it, on a metal post on the sidewalk. There is no sign.', 'A meter with a sign on it, on something on the sidewalk. There is no metal post.', 'A meter with a sign not on it, not on a metal post not on the sidewalk']",13.0,180.0,317.0,305.0
2362902,a boy by a tree with another tree in the background and a skate park,6,4,2,0,2,"{'There is no boy by a tree with another tree in the background and a skate park', 'A boy by something with another tree in the background and a skate park. There is no tree.', 'A boy by a tree with another tree in the background and a park that is not skate', 'A boy by a tree with another tree in the background and a skate park. There is no park.', 'A boy by a tree with another tree in the background and a skate park. There is no boy.'}",0.0,157.0,496.0,339.0
2362912,he is on horse2 and this is a horse,6,4,2,0,2,"['He is on another horse and this is not a horse', 'He is on something and this is a horse. There is no horse.', 'He is not on another horse and this is a horse', 'He is on another horse and this is a horse. There is no he.', 'He is on another horse and something is a horse. There are no this.']",172.0,127.0,210.0,194.0
2362961,girl under a sky with clouds over some land,6,4,2,0,2,"['Girl under a sky with something over some land. There are no clouds.', 'There is no girl under a sky with clouds over some land', 'Girl under a sky with clouds over something. There is no land.', 'Girl under a sky with clouds not over some land', 'Girl not under a sky with clouds over some land']",98.0,0.0,401.0,266.0
2362993,"a bus behind a house, with a red brick on the house",6,3,2,1,1,"['There is no bus behind a house, with a red brick on the house', 'A bus behind a house, with a red something on the house. There is no brick.', 'A bus behind a house, with a red brick on the house. There are no buses.', 'A bus behind a house, with a red brick not on the house', 'A bus behind a house, with a brick that is not red on the house']",54.0,1.0,362.0,308.0
2363064,floor of bathroom and lid of toilet,6,4,2,0,2,"['Floor of something and lid of toilet. There is no bathroom.', 'There is no floor of bathroom and lid of toilet', 'Floor of bathroom and lid of toilet. There is no toilet.', 'Floor not of bathroom and lid not of toilet', 'Floor of bathroom and lid of toilet. There is no floor.']",16.0,12.0,484.0,361.0
2363193,mouthwash sitting on desk. glasses sitting on desk. there is a green.,6,4,2,0,2,"['Mouthwash sitting on desk. Something sitting on desk. There is a green. There are no glasses.', 'Mouthwash sitting on desk. Glasses sitting on desk. . There is no green.', 'Mouthwash sitting on desk. Glasses sitting on desk. There is a green. There is no mouthwash.', 'There is no mouthwash sitting on desk. Glasses sitting on desk. There is a green.', 'Mouthwash not sitting on desk. Glasses not sitting on desk. There is a green.']",40.0,84.0,291.0,183.0
2363205,man wearing shirt and speaker against wall,6,4,2,0,2,"['Man wearing something and speaker against wall. There is no shirt.', 'Man wearing shirt and speaker against wall. There is no wall.', 'There is no man wearing shirt and speaker against wall', 'Man not wearing shirt and speaker against wall', 'Man wearing shirt and speaker against wall. There is no man.']",89.0,0.0,286.0,499.0
2363266,a clock on someone's wrist and a man standing with a woman,6,4,2,0,2,"[""A clock on someone's wrist and something standing with a woman. There is no man."", ""There is no clock on someone's wrist and a man standing with a woman"", ""A clock on someone's wrist and a man not standing with a woman"", ""A clock on someone's something and a man standing with a woman. There is no wrist."", ""A clock on someone's wrist and a man standing with a woman. There is no clock.""]",183.0,27.0,147.0,284.0
2363275,a man with glasses and a hand on another hand,6,4,2,0,2,"['A man with glasses and a hand on another hand. There is no man.', 'There is no man with glasses and a hand on another hand', 'A man with something and a hand on another hand. There are no glasses.', 'A man with glasses and a hand on another hand. There is no finger.', 'A man with glasses and something on another hand. There is no hand.']",183.0,1.0,316.0,374.0
2363300,a woman with hair sitting in a seat with jeans,6,4,2,0,2,"{'A woman with hair sitting in a seat with jeans. There are no jeans.', 'A woman with hair sitting in something with jeans. There is no seat.', 'There is no woman with hair sitting in a seat with jeans', 'A woman with something sitting in a seat with jeans. There is no hair.', 'A woman with hair sitting in a seat with jeans. There is no woman.'}",250.0,143.0,248.0,231.0
2363347,an orange tray with cat food on the floor,6,4,2,0,2,"['An orange something with cat food on the floor. There is no tray.', 'An orange tray with cat food not on the floor', 'There is no orange tray with cat food on the floor', 'An orange tray with something on the floor. There is no cat food.', 'an tray that is not orange with cat food on the floor']",1.0,0.0,372.0,496.0
2363360,an apple with a stem and another apple in a market,6,4,2,0,2,"{'An apple with something and another apple in a market. There is no stem.', 'An apple with a stem and another apple not in a market', 'An apple with a stem and another apple in something. There is no market.', 'An apple with a stem and another apple in a market. There is no apple.', 'There is no apple with a stem and another apple in a market'}",1.0,1.0,499.0,330.0
2363367,a building made of bricks with a pole from the building,6,4,2,0,2,"['A building made of bricks with something from the building. There is no pole.', 'A building made of bricks with a pole from the building. There is no building.', 'A building made of something with a pole from the building. There are no bricks.', 'There is no building made of bricks with a pole from the building', 'A building not made of bricks with a pole from the building']",77.0,0.0,420.0,331.0
2363411,flower with plant and base at base of planter,6,4,2,0,2,"['Flower with plant and base at base of planter. There is no flower.', 'Flower with something and base at base of planter. There is no plant.', 'Flower with plant and something at something of planter. There is no base.', 'Flower with plant and base at base of planter. There is no planter.', 'Flower not with plant and base at base of planter']",209.0,42.0,283.0,288.0
2363434,"boy brushing his teeth, with his eyes open",6,3,2,1,1,"['Boy brushing his teeth, with his eyes open. There is no boy.', 'Boy brushing his teeth, with something open. There are no eyes.', 'Boy not brushing his teeth, with his eyes open', 'Boy brushing his teeth, with his eyes open', 'Boy brushing something, with his eyes open. There are no teeth.']",88.0,21.0,280.0,365.0
2363438,a mirror on a bike and a tire on another bike,6,4,2,0,2,"['A mirror not on a bike and a tire on another bike', 'A mirror on a bike and something on another bike. There is no tire.', 'There is no mirror on a bike and a tire on another bike', 'A mirror on a bike and a tire on another bike. There is no mirror.', 'A mirror not on a bike and a tire not on another bike']",57.0,82.0,330.0,393.0
2363443,bucket on ground; man wearing shirt,6,4,2,0,2,"['Bucket on ground; man wearing shirt. There is no shirt.', 'Bucket on ground; man wearing shirt. There is no bucket.', 'Bucket on ground; something wearing shirt. There is no man.', 'Bucket on ground; man not wearing shirt', 'Bucket not on ground; man wearing shirt']",2.0,2.0,371.0,495.0
2363451,a coffee table in front of a couch and a picture over a couch2,6,4,2,0,2,"['A coffee table not in front of a couch and a picture over an another couch', 'A coffee table in front of a couch and a picture not over an another couch', 'There is no coffee table in front of a couch and a picture over an another couch', 'A coffee table in front of a couch and a picture over an another couch. There is no coffee table.', 'A coffee table in front of a couch and something over an another couch. There is no picture.']",261.0,113.0,219.0,205.0
2363500,a dresser with drawers and a mouse on it. the knobs are on the drawers.,6,4,2,0,2,"['A dresser with drawers and something on it. The knobs are on the drawers. There is no mouse.', 'There is no dresser with drawers and a mouse on it. The knobs are on the drawers.', 'A dresser with drawers and a mouse on it. Something is on the drawers. There are no knobs.', 'A dresser with drawers and a mouse not on it. The knobs are not on the drawers.', 'A dresser with drawers and a mouse on it. The knobs are on the drawers. There is no dresser.']",5.0,214.0,274.0,155.0
2363536,a shoe on a carpet and a shoe2 on the floor.,6,4,2,0,2,"{'There is no shoe on a carpet and an another shoe on the floor.', 'A shoe on something and an another shoe on the floor. There is no carpet.', 'A shoe on a carpet and an another shoe on the floor. There is no shoe.', 'A shoe not on a carpet and an another shoe not on the floor.', 'A shoe on a carpet and an another shoe on something. There is no floor.'}",1.0,0.0,443.0,331.0
2363538,"banana cooking in a pan, with a banana slice in the pan.",6,4,2,0,2,"['Banana cooking not in a pan, with a banana slice not in the pan.', 'Banana cooking in something, with a banana slice in the pan. There is no pan.', 'Banana cooking in a pan, with a something slice in the pan. There is no banana.', 'There is no banana cooking in a pan, with a banana slice in the pan.', 'Banana cooking in a pan, with a something in the pan. There are no banana slices.']",3.0,14.0,387.0,292.0
2363560,a person watching a surfer in the ocean,6,4,2,0,2,"['A person watching a surfer not in the ocean', 'There is no person watching a surfer in the ocean', 'A person watching a surfer in something. There is no ocean.', 'A person watching a surfer in the ocean. There is no person.', 'A person watching something in the ocean. There is no surfer.']",13.0,8.0,482.0,308.0
2363573,a window on the roof and another window on the building.,6,4,2,0,2,"{'A window on the roof and another window on something. There is no building.', 'A window not on the roof and another window not on the building.', 'A window on the roof and another window on the building. There is no window.', 'There is no window on the roof and another window on the building.', 'A window on something and another window on the building. There is no roof.'}",0.0,2.0,443.0,331.0
2363615,"child getting on a bus with a hat, and another person getting on the bus.",6,4,2,0,2,"['Child getting on a bus with something, and another person getting on the bus. There is no hat.', 'There is no child getting on a bus with a hat, and another person getting on the bus.', 'Child getting on a bus with a hat, and another person getting on the bus. There is no child.', 'Child getting on something with a hat, and another person getting on the bus. There are no buses.', 'Child getting on a bus with a hat, and something getting on the bus. There is no person.']",40.0,81.0,410.0,217.0
2363644,light on a train and door on the side of another train,6,4,2,0,2,"{'Light on something and door on the side of another train. There is no train.', 'Light on a train and door on the side of another train. There is no light.', 'There is no light on a train and door on the side of another train', 'Light not on a train and door not on the side of another train', 'Light on a train and something on the side of another train. There is no door.'}",118.0,87.0,321.0,247.0
2363658,truck on top of road with license plate and person next to it,6,4,2,0,2,"['There is no truck on top of road with license plate and person next to it', 'Truck on top of road with license plate and person next to it. There is no truck.', 'Truck on top of road with license plate and person that are not next to it', 'Truck on top of road with something and person next to it. There is no license plate.', 'Truck on top of road with license plate and something next to it. There is no person.']",2.0,142.0,340.0,229.0
2363712,a cop by a horse and a manhole in the street,6,4,2,0,2,"['There is no cop by a horse and a manhole in the street', 'A cop by something and a manhole in the street. There is no horse.', 'A cop not by a horse and a manhole in the street', 'A cop by a horse and something in the street. There is no manhole.', 'A cop by a horse and a manhole in the street. There is no cop.']",1.0,293.0,330.0,206.0
2363777,the reflection of a person in the water under a bridge,6,4,2,0,2,"['The reflection not of a person in the water under a bridge', 'The reflection of something in the water under a bridge. There is no person.', 'The reflection of a person in the water under something. There is no bridge.', 'The reflection of a person in something under a bridge. There is no water.', 'There is no reflection of a person in the water under a bridge']",17.0,113.0,313.0,385.0
2363861,tree behind lake and house in woods,6,4,2,0,2,"['Tree behind lake and something in woods. There is no house.', 'Tree behind something and house in woods. There is no lake.', 'Tree not behind lake and house in woods', 'Tree behind lake and house not in woods', 'There is no tree behind lake and house in woods']",0.0,18.0,499.0,332.0
2363990,a seat in a bathroom with a light above a sink,6,4,2,0,2,"['A seat in a bathroom with a light above a sink. There is no seat.', 'A seat not in a bathroom with a light above a sink', 'A seat in a bathroom with a light not above a sink', 'A seat in something with a light above a sink. There is no bathroom.', 'A seat in a bathroom with something above a sink. There is no light.']",2.0,2.0,497.0,329.0
2364039,cake with layers and strawberry beside it; layers inside of cake,6,3,3,0,1,"['Cake with layers and something beside it; layers inside of cake. There is no strawberry.', 'Cake with layers and strawberry beside it; layers not inside of cake', 'Cake with something and strawberry beside it; something inside of cake. There are no layers.', 'Cake with layers and strawberry not beside it; layers inside of cake', 'Cake with layers and strawberry beside it; layers inside of cake. There is no cake.']",62.0,39.0,295.0,245.0
2364059,a tray with a ridge and a mushroom on a tin,6,4,2,0,2,"['A tray with a ridge and a mushroom not on a tin', 'There is no tray with a ridge and a mushroom on a tin', 'A tray with a ridge and something on a tin. There is no mushroom.', 'A tray with a ridge and a mushroom on a tin. There is no tray.', 'A tray with something and a mushroom on a tin. There is no ridge.']",18.0,18.0,465.0,481.0
2364095,an oven and a fridge with a label on the refrigerator,6,4,2,0,2,"['An oven and a fridge with a label on the refrigerator. There is no oven.', 'An oven and a fridge with a label not on the refrigerator', 'An oven and something with a label on the refrigerator. There is no fridge.', 'An oven and a fridge with something on the refrigerator. There is no label.', 'There is no oven and a fridge with a label on the refrigerator']",250.0,87.0,243.0,287.0
2364098,a woman wearing jeans and glasses on her face,6,4,2,0,2,"['A woman wearing jeans and something on her face. There are no glasses.', 'A woman not wearing jeans and glasses on her face', 'There is no woman wearing jeans and glasses on her face', 'A woman wearing something and glasses on her face. There are no jeans.', 'A woman wearing jeans and glasses on her face. There is no face.']",277.0,92.0,178.0,238.0
2364204,an elephant with its trunk in the air in a field,6,4,2,0,2,"{'An elephant with something in the air in a field. There is no trunk.', 'An elephant with its trunk in the air in something. There is no field.', 'An elephant with its trunk in the air in a field. There is no elephant.', 'There is no elephant with its trunk in the air in a field', 'An elephant with its trunk not in the air not in a field'}",3.0,197.0,329.0,299.0
2364221,coffee mug on table with cartoon on mug,6,4,2,0,2,"['Coffee mug not on table with cartoon not on mug', 'Coffee mug on table with cartoon on mug. There is no coffee mug.', 'Coffee something on table with cartoon on mug. There is no mug.', 'Coffee mug on table with something on mug. There is no cartoon.', 'There is no coffee mug on table with cartoon on mug']",53.0,0.0,321.0,178.0
2364255,a glass of juice and some drinks on a fridge,6,4,2,0,2,"['A glass of juice and something on a fridge. There are no drinks.', 'A glass of juice and some drinks not on a fridge', 'A glass not of juice and some drinks on a fridge', 'There is no glass of juice and some drinks on a fridge', 'A glass of juice and some drinks on something. There is no fridge.']",246.0,71.0,169.0,298.0
2364276,rhubarb on a table and broccoli by a banana,6,4,2,0,2,"['Rhubarb on something and broccoli by a banana. There is no table.', 'Rhubarb on a table and something by a banana. There is no broccoli.', 'Rhubarb on a table and broccoli by a banana. There is no rhubarb.', 'Rhubarb not on a table and broccoli by a banana', 'Rhubarb on a table and broccoli by something. There is no banana.']",2.0,247.0,371.0,252.0
2364292,a person with a camera is looking in a mirror on the wall,6,4,2,0,2,"['A person with a camera is looking in a mirror not on the wall', 'A person with a camera is looking in a mirror on the wall. There is no woman.', 'A person with a camera is looking in a mirror on something. There is no wall.', 'A person with a camera is looking in something on the wall. There is no mirror.', 'A person not with a camera is looking in a mirror on the wall']",59.0,10.0,268.0,290.0
2364347,giraffe with head in trees with trunks,6,4,2,0,2,"{'Giraffe with head in something with trunks. There are no trees.', 'There is no giraffe with head in trees with trunks', 'Giraffe with head in trees with trunks. There is no giraffe.', 'Giraffe with head in trees with trunks. There are no trunks.', 'Giraffe with something in trees with trunks. There is no head.'}",140.0,1.0,340.0,295.0
2364403,two zebras on grass in a field,6,4,2,0,2,"{'Two zebras on grass in something. There is no field.', 'Two zebras on something in a field. There are no grass.', 'There is no two zebras on grass in a field', 'Two zebras on grass in a field. There is no zebra.', 'Two zebras not on grass in a field'}",3.0,163.0,325.0,332.0
2364450,a chub on a giraffe's head with the giraffe having dots,6,4,2,0,2,"[""A chub on a giraffe's head with the giraffe having dots. There is no chub."", ""A chub on a giraffe's head with the giraffe having dots. There are no dots."", ""A chub on a giraffe's something with the giraffe having dots. There is no head."", ""A chub not on a giraffe's head with the giraffe having dots"", ""There is no chub on a giraffe's head with the giraffe having dots""]",39.0,3.0,451.0,321.0
2364554,a sheep with a head and rocks on a hill,6,4,2,0,2,"['A sheep with a head and something on a hill. There are no rocks.', 'A sheep with a head and rocks on something. There is no hill.', 'A sheep not with a head and rocks on a hill', 'There is no sheep with a head and rocks on a hill', 'A sheep with a head and rocks on a hill. There are no sheep.']",13.0,40.0,480.0,291.0
2364627,"a tariler behind a horse, with a hand on the horse",6,3,3,0,1,"['A trailer behind a horse, with a hand on the horse. There is no trailer.', 'A trailer not behind a horse, with a hand on the horse', 'A trailer behind something, with a hand on the horse. There is no horse.', 'A trailer behind a horse, with something on the horse. There is no hand.', 'There is no trailer behind a horse, with a hand on the horse']",1.0,1.0,377.0,420.0
2364644,a fork on a plate and a desert on another plate,6,4,2,0,2,"{'A fork on something and a desert on another plate. There is no plate.', 'There is no fork on a plate and a desert on another plate', 'A fork on a plate and something on another plate. There is no desert.', 'A fork not on a plate and a desert not on another plate', 'A fork on a plate and a desert on another plate. There is no fork.'}",216.0,9.0,283.0,363.0
2364644,there is a desert on a plate2 and some fruit on the plate2,6,4,2,0,2,"{' On a plate and some fruit on the plate. There is no desert.', 'There is no there is a desert on a plate and some fruit on the plate', 'There is a desert not on a plate and some fruit not on the plate', 'There is a desert on something and some fruit on the plate. There is no plate.', 'There is a desert on a plate and something on the plate. There is no fruit.'}",68.0,9.0,357.0,331.0
2364660,a street sign on an avenue with a pole,6,4,2,0,2,"['A street sign on an avenue with something. There is no pole.', 'A street sign not on an avenue with a pole', 'A street sign on something with a pole. There is no avenue.', 'A street sign on an avenue with a pole. There is no street.', 'A street something on an avenue with a pole. There is no sign.']",45.0,17.0,411.0,379.0
